Vmag,Plx,e_Plx,B-V,SpType,Distance (parsecs),Distance (light years),Amag,Temperature (K),Luminosity (Sun=1),Radius (Sun=1),target
8.74,0.00212,1.24,1.129,K1III,471.6981132075472,1538.4716981132076,0.37167930464375587,4452.930890824713,61.848372814152974,13.24119874393721,1.0
8.1,0.00455,1.09,0.335,F0V,219.78021978021977,716.8263736263735,1.3900569832855627,7246.43699036922,24.20901985882246,3.1282009086996347,0.0
7.26,0.00543,0.72,1.003,G8III,184.1620626151013,600.6556169429098,0.9339991479442356,4735.546810804916,36.846847831163224,9.036806383928354,1.0
8.79,0.009210000000000001,1.34,0.552,F7V,108.57763300760043,354.1324647122692,3.6112981509842452,6162.077018642838,3.129541677395383,1.5553967976237757,0.0
7.59,0.00256,0.65,1.659,M0,390.62499999999994,1274.0468749999998,-0.3688001734407518,3569.0338867993823,122.32636465266096,28.987700582479988,0.0
9.42,0.00125,1.29,0.36,A9III,800.0,2609.248,-0.09544993495971887,7100.667766194713,95.0998811063685,6.457236251218633,1.0
8.2,0.00633,1.09,0.506,F5V,157.97788309636653,515.2543443917851,2.207018550086776,6361.8015283728,11.407555226494232,2.786064283280803,0.0
8.86,0.00376,1.28,1.176,K1III,265.95744680851067,867.436170212766,1.7359392246383036,4356.3639949557255,17.604524942581442,7.3810629650590025,1.0
8.91,0.06382,1.49,1.296,K4Vp,15.669069257286116,51.105609526794105,7.934783999287458,4128.601866497357,0.05835611887281882,0.47314283308799204,0.0
7.28,0.01593,1.71,0.579,G0V,62.77463904582549,204.74325172630256,3.291078879005658,6051.004142461989,4.2030876659075265,1.8693232117290806,0.0
7.9,0.00538,1.02,1.296,K2III,185.87360594795538,606.2379182156134,1.5539113783319465,4128.601866497357,20.81782956545506,8.936486223859745,1.0
7.43,0.00093,0.6,1.578,M0,1075.268817204301,3507.0537634408597,-2.7275852572303236,3679.836394205649,1074.0737504681879,80.80069675809096,0.0
5.51,0.00777,0.65,0.087,A3III,128.7001287001287,419.7631917631917,-0.03789490599542944,9155.264673431759,90.18991183832836,3.7826159384412397,1.0
8.35,0.00098,1.13,1.681,M2III,1020.4081632653061,3328.122448979592,-1.6938696215375266,3540.1224390069883,414.52225172167607,54.236597142866025,1.0
7.57,0.0035,0.81,1.277,K2III,285.7142857142857,931.8742857142856,0.29034022175137864,4162.991591279045,66.65978541702793,15.728089192273046,1.0
8.98,0.00032,1.3,1.646,M1III,3124.9999999999995,10192.374999999998,-3.49425010840047,3586.349041485882,2176.2062004592817,121.08768790661259,1.0
7.71,0.00368,0.88,0.075,B9V,271.7391304347826,886.2934782608695,0.5392390933675886,9276.681700074085,53.003477320959476,2.824372313060062,0.0
8.47,0.00054,0.77,0.07,B1V,1851.8518518518517,6039.925925925925,-2.868031200885156,9328.33423057308,1222.3975769075573,13.413839901855681,0.0
7.65,0.00195,0.77,-0.045,B3V,512.8205128205128,1672.5948717948718,-0.89982694318741,10723.648049369178,199.4944313028753,4.100486247760282,0.0
8.19,0.00283,1.42,-0.007,B9V,353.35689045936397,1152.494699646643,0.448932177621451,10213.40113584159,57.60061613459768,2.429001935094975,0.0
8.89,0.009380000000000001,1.24,0.487,G0Vwe,106.6098081023454,347.7142857142856,3.751014191895324,6448.441918845357,2.751657165061276,1.3318111657389426,0.0
7.6,0.00551,1.04,0.096,A0V,181.48820326678765,591.9346642468239,1.305757994258924,9066.486469368112,26.163557917275718,2.077425416073524,0.0
10.07,0.005679999999999999,1.69,0.752,G3/G5V:,176.05633802816902,574.2183098591549,3.8417416785550937,5429.730751587964,2.5310651760519756,1.8015658898140476,0.0
6.84,0.0015400000000000001,0.51,0.127,B0.5V,649.3506493506493,2117.896103896104,-2.2223963958176842,8774.743498609796,674.4636652954409,11.260702735257846,0.0
7.79,0.00086,0.72,0.084,B1III,1162.7906976744187,3792.5116279069766,-2.53750774378216,9185.287575794282,901.577567892944,11.881495504201792,1.0
9.31,0.004860000000000001,1.17,0.418,F4V,205.76131687242795,671.1028806584361,2.7431813463114674,6785.819911004338,6.9618948805861685,1.912996371735449,0.0
8.65,0.0004,1.24,1.003,G8III,2500.0,8153.9,-3.339700043360187,4735.546810804916,1887.469825251259,64.67773695960902,1.0
9.16,0.0035600000000000002,2.75,1.39,K1III,280.8988764044944,916.1685393258426,1.9172499898643771,3966.828688903021,14.897040691644762,8.188760816307097,1.0
7.69,0.00435,0.99,0.242,A4V,229.8850574712644,749.783908045977,0.8824462847731871,7851.577099621505,38.63860924737307,3.3662938118910835,0.0
8.76,0.010539999999999999,1.23,0.485,F5V,94.87666034155599,309.44592030360536,3.8742030543826385,6457.710627208462,2.4565113679234445,1.254750287173537,0.0
7.34,0.04883,0.91,0.83,K1V,20.47921359819783,66.79418390333811,5.783433621420617,5191.846537978043,0.42327883326975313,0.8057951642370669,0.0
6.36,0.00721,1.0,0.057,A1V,138.69625520110955,452.3661581137308,0.649676323597145,9465.670578721032,47.87728013531814,2.578202575255867,0.0
8.82,0.01201,0.9,0.57,F7V,83.26394671107411,271.57035803497087,4.21771503701453,6087.546961754481,1.7902512481859036,1.205389540077345,0.0
8.37,0.0014399999999999999,1.26,1.284,K1III,694.4444444444445,2264.972222222222,-0.8381875395237515,4150.252224016976,188.4842282949469,26.60992196618848,1.0
7.49,0.00281,1.34,1.616,M4III:,355.87188612099646,1160.6975088967972,-0.26646840047460074,3626.9795111091757,111.32363025175525,26.776792343907847,1.0
6.39,2.9999999999999997e-05,0.95,-0.135,B1V,33333.333333333336,108718.66666666667,-11.224393726401686,12197.086827741146,2690032.274151309,368.0625150245745,0.0
7.78,0.00383,1.17,1.118,K0III,261.0966057441253,851.5822454308094,0.6959938698431145,4476.184906565804,45.87778608377705,11.286005669029821,1.0
5.32,0.16524,0.9,0.868,K2V,6.051803437424352,19.73832001936577,6.410575931522743,5083.7854677382375,0.2375579820006671,0.6296010708743001,0.0
7.52,0.01459,0.86,0.441,F5V,68.54009595613434,223.5476353666895,3.3402764594672583,6669.180639456661,4.016885164497089,1.5043705453781582,0.0
10.4,0.00454,2.66,0.45,F6/F7V,220.26431718061676,718.4052863436124,3.685279264285519,6624.712472253686,2.923400347737962,1.3006641046613514,0.0
6.54,0.0048,0.87,0.86,G5/G6III,208.33333333333334,679.4916666666667,-0.05379381312206366,5106.136867078238,91.52031900752122,12.249798201611137,1.0
8.83,0.0024300000000000003,3.53,1.283,K2III,411.5226337448559,1342.2057613168722,0.7580313679915616,4152.067141044149,43.32987666015755,12.74735457408844,1.0
8.79,0.00929,1.17,0.584,G0V,107.64262648008612,351.08288482238964,3.6300785699682088,6030.905632789332,3.0758742191570723,1.6098087921909463,0.0
9.45,0.00394,1.46,1.205,K1III,253.80710659898477,827.8071065989848,2.4274811091278696,4298.939714665743,9.311240760815329,5.51234185867581,1.0
9.49,0.004690000000000001,1.55,0.536,F2V,213.2196162046908,695.4285714285712,2.8458642135754175,6229.996835452296,6.333653706544803,2.16474417743958,0.0
3.24,0.011359999999999999,0.92,-0.066,B9.5III,88.02816901408451,287.10915492957747,-1.483108343125,11030.970534485517,341.3841371895407,5.069315187953537,1.0
7.01,0.0022299999999999998,1.0,1.65,M...,448.43049327354265,1462.5829596412557,-1.2484756847591978,3581.002790082214,275.0364627472603,43.175849696511044,0.0
9.5,0.00841,1.49,0.498,F8/G0V,118.90606420927466,387.81926278240184,4.123979978989561,6397.973464345886,1.9516772889458143,1.139394739959899,0.0
6.24,0.00011,0.75,-0.048,B1Ib,9090.90909090909,29650.54545454545,-8.553036574208875,10766.376279729628,229728.36923630495,138.04582660309052,1.0
8.17,0.01273,0.95,0.475,F5V,78.55459544383346,256.2105263157895,3.694142018268277,6504.489755441917,2.8996340615022334,1.3436934598706887,0.0
8.55,0.00457,1.02,-0.001,B9.5V,218.8183807439825,713.6892778993434,1.8495810003492528,10137.728070417896,15.855049412857637,1.2934736903957276,0.0
8.34,0.00893,1.19,0.446,F3V,111.98208286674132,365.2362821948488,3.0942572944427322,6644.396553608211,5.038451497825438,1.6974325561685193,0.0
7.88,0.00294,0.75,1.45,K2II,340.13605442176873,1109.3741496598639,0.22173665206078663,3870.2956395244883,71.00768258188648,18.781032459992492,1.0
7.2,0.00152,0.75,1.637,M0III,657.8947368421052,2145.7631578947367,-1.8907820602761367,3598.4387984921786,496.9501478085537,57.47556453543949,1.0
7.49,0.00239,0.98,1.347,K2IIICN...,418.41004184100416,1364.6694560669455,-0.6180104952593126,4039.1596301133877,153.88780252987254,25.38488146902776,1.0
10.47,0.00392,5.45,0.473,F2/F3V,255.10204081632654,832.030612244898,3.436430335102287,6513.933703222605,3.6764432450821403,1.5086286106789144,0.0
8.76,0.00528,1.25,0.579,F8V,189.3939393939394,617.719696969697,2.3731696126690602,6051.004142461989,9.788860848571089,2.8527666710675557,0.0
7.75,0.01506,0.83,0.501,F6V,66.40106241699867,216.57104913678617,3.6391248593234096,6384.357040814874,3.0503526880478784,1.430526047068272,0.0
9.21,0.0069500000000000004,1.49,0.648,G0V,143.88489208633092,469.28920863309344,3.4199240229505694,5785.741767673371,3.73276277803337,1.9268689490865603,0.0
5.7,0.02054,0.52,0.53,F5V,48.685491723466406,158.79065238558908,2.2630021963062967,6255.884888072969,10.834256705155424,2.807870913433817,0.0
8.55,0.0014299999999999998,1.22,1.454,K5III,699.3006993006994,2280.811188811189,-0.6733198126746895,3864.0336319071403,161.93022714195837,28.45360131432455,1.0
7.52,8.999999999999999e-05,0.98,1.53,G5II,11111.111111111111,36239.555555555555,-7.708787452803374,3748.9340370997115,105563.79171415836,771.7861265296934,1.0
9.46,0.01385,1.53,0.8,G8V,72.20216606498195,235.49169675090252,5.167248867002337,5280.671926994783,0.7466214334989598,1.0344915031225088,0.0
8.42,0.00164,1.19,1.31,M8III,609.7560975609756,1988.7560975609754,-0.5057807597615103,4103.639505412454,138.77534123874202,23.3546209395422,1.0
8.15,0.00575,1.38,0.94,G8III,173.91304347826087,567.2278260869565,1.9483392234481531,4891.572509518791,14.476524531497555,5.308725125824475,1.0
8.0,0.00087,1.05,1.537,K4III,1149.4252873563219,3748.9195402298847,-2.302403736906907,3738.6898832558986,726.0415825837289,64.35716975229487,1.0
5.51,0.00202,0.63,1.397,K3II-III,495.049504950495,1614.6336633663364,-2.9632431527668803,3955.308620438549,1334.4344986825326,77.95481656801526,1.0
8.64,0.00264,1.27,1.086,K0III,378.7878787878788,1235.439393939394,0.7480196343491574,4545.308624915748,43.731275677628226,10.686226969855262,1.0
7.29,0.0015,0.79,-0.089,B8III,666.6666666666666,2174.373333333333,-1.8295437047215932,11391.084424993394,469.6966707616258,5.5761400722358285,1.0
9.26,0.00267,1.72,0.28,A7III,374.5318352059925,1221.5580524344568,1.3925563068228772,7591.384013837195,24.153355706855262,2.8470945611178564,1.0
8.43,0.004719999999999999,0.93,0.391,F2Vm,211.86440677966104,691.0084745762712,1.7997099931704374,6928.532308056115,16.60030252532797,2.8335480623563374,0.0
9.57,0.0061200000000000004,1.55,0.396,F0V,163.3986928104575,532.9346405228757,3.5037571107278076,6901.613675080667,3.4553906655826383,1.302873832962105,0.0
9.24,0.0046,2.78,1.91,B4Ieq-K2Ib,217.3913043478261,709.0347826086957,2.55378915840787,3265.606157956797,8.288660216643486,9.013005388023865,1.0
7.59,0.0025099999999999996,0.81,-0.086,B8III,398.4063745019921,1299.4262948207172,-0.41163139259480985,11342.623636561362,127.24846643508509,2.9272128963110626,1.0
6.34,0.00675,1.07,1.209,K0III,148.14814814814815,483.1940740740741,0.4865188641551246,4291.143358728219,55.640683248239405,13.524002886031184,1.0
5.91,0.0028599999999999997,0.65,-0.107,B7Ve...,349.6503496503497,1140.4055944055945,-1.8081698343547838,11691.894367252991,460.54061199069434,5.24106174211165,0.0
7.24,0.00667,0.73,0.266,A5III,149.92503748125938,488.9895052473763,1.3606291695827455,7685.020117582023,24.87415476619259,2.8192865773217415,1.0
7.18,0.00377,1.02,1.556,M...,265.2519893899204,865.1352785145888,0.06170675102896439,3711.1751137419865,82.28436075817538,21.988258313273377,0.0
9.49,0.01218,1.44,0.626,G3V,82.10180623973727,267.7799671592775,4.918236441484283,5867.57180466523,0.9390861239489905,0.9397037516340241,0.0
8.53,0.00959,1.12,0.568,F7V,104.27528675703859,340.10010427528675,3.4390930358533174,6095.732179978773,3.667438042743832,1.7206189923537532,0.0
6.92,0.00392,0.6,-0.11,B7V,255.10204081632654,832.030612244898,-0.1135696648977138,11743.77313439976,96.70030991559548,2.3804206114121804,0.0
7.91,0.00101,1.02,-0.143,B5-6IIIp,990.09900990099,3229.2673267326727,-2.0683931310867862,12350.588580619144,585.2713327946637,5.294907670201426,1.0
8.53,0.00266,1.05,0.908,G6III,375.9398496240602,1226.1503759398497,0.6544081831553346,4975.06799448651,47.66907522455608,9.31269537487259,1.0
9.41,0.00982,1.69,0.83,G6V,101.83299389002036,332.1344195519348,4.37055743893475,5191.846537978043,1.555166972410073,1.5445426077720836,0.0
11.75,0.00445,3.24,1.764,M0,224.71910112359552,732.9348314606742,4.991800054904658,3435.275807068218,0.8775663824008961,2.6501584596565566,0.0
8.78,0.011470000000000001,0.94,0.613,G2V,87.18395815170008,284.3557105492589,4.077817089506338,5917.104412474484,2.036447245966721,1.360733858964153,0.0
8.08,0.00264,1.22,1.161,K0III,378.7878787878788,1235.439393939394,0.18801963434915692,4386.702436979577,73.24738865579164,14.848233765114728,1.0
9.17,0.009460000000000001,1.03,0.46,F5V,105.70824524312894,344.7737843551796,4.049455682008964,6576.0502725368815,2.090343831561621,1.1161785938813096,0.0
7.81,0.00189,0.86,1.5,K2V,529.1005291005291,1725.6931216931216,-0.8076909791337785,3793.5064935064934,183.26367516790523,31.40592630306105,0.0
9.51,0.00259,1.6,1.222,K2III,386.1003861003861,1259.2895752895752,1.5764988204062593,4266.008517227074,20.389213422516793,8.283461814224786,1.0
8.27,0.00262,1.22,1.611,M2/M3III,381.6793893129771,1244.8702290076335,0.3615064565987254,3633.844245149434,62.43058685354004,19.97658127995877,1.0
6.2,0.00948,0.89,1.228,K2III,105.48523206751054,344.04641350210966,1.084041686690333,4254.511522262576,32.091005527143544,10.448340788528267,1.0
8.78,0.00213,0.85,0.068,A1V,469.4835680751174,1531.2488262910797,0.421898017193687,9349.174503369091,59.05284059201295,2.93514080118262,0.0
5.84,0.03565,0.92,0.476,F5V,28.050490883590463,91.4883590462833,3.600297670939422,6499.778878315434,3.1614107929392996,1.4050713432333508,0.0
9.05,0.00283,1.29,1.093,K0III,353.35689045936397,1152.494699646643,1.3089321776214522,4529.9965860761895,26.08717964831671,8.309461693147096,1.0
6.01,0.00791,0.62,1.139,K1III:,126.42225031605562,412.33375474083437,0.5008824174883824,4432.009969950313,54.90944233561107,12.594389899846377,1.0
7.65,0.00524,0.98,1.035,K0III,190.83969465648855,622.4351145038167,1.2466564349186324,4660.245577327604,27.627235265616225,8.079903651752565,1.0
10.61,0.019530000000000002,2.16,1.352,K7V,51.203277009728616,167.00256016385046,7.063511216439272,4030.6079293602784,0.13019536198733103,0.7415009672008992,0.0
8.03,0.00037,1.3,-0.028,B8III,2702.702702702703,8815.027027027027,-4.128991379665026,10488.495365910292,3904.779834893878,18.96387000553105,1.0
9.07,0.02002,1.17,0.75,G8V,49.95004995004995,162.91508491508492,5.577320365716499,5436.136574148009,0.5117664999400112,0.8081840657363082,0.0
8.28,0.00414,1.04,0.138,A0V,241.5458937198068,787.816425120773,1.3650017056044952,8676.138805445893,24.77418165804994,2.2075052797032853,0.0
9.88,0.02087,1.83,1.038,K2/K3V,47.91566842357451,156.27982750359365,6.477612245327271,4653.315238332711,0.2233341324123126,0.7286310534090524,0.0
7.9,0.008199999999999999,0.99,0.412,F2/F3V,121.95121951219514,397.7512195121951,2.469069261918584,6816.97988634581,8.961326384211146,2.150587897276197,0.0
8.43,0.0011,1.11,1.421,K2III,909.090909090909,2965.054545454545,-1.3630365742088753,3916.3350169334617,305.6431237853442,38.05421068471106,1.0
10.02,0.00541,5.09,1.176,K1III,184.84288354898337,602.8761552680221,3.6859863255328458,4356.3639949557255,2.9214971688790325,3.0068342599571376,1.0
7.73,0.01265,1.02,0.573,F8Vws,79.05138339920948,257.83083003952567,3.2404526275591845,6075.313373792224,4.4037124089871496,1.8981353645522374,0.0
9.06,0.00347,1.33,0.509,F6V,288.1844380403458,939.9308357348702,1.7616473739543679,6348.350606926276,17.192579863557068,3.4348184914765123,0.0
9.04,0.00185,1.35,1.155,K1III,540.5405405405405,1763.0054054054053,0.3758586420150678,4398.9623536929475,61.61075675480764,13.542001451448847,1.0
9.62,0.00329,1.55,0.585,G1V,303.951367781155,991.3556231003039,2.205979489749872,6026.903140414548,11.418477595777107,3.105780460157023,0.0
9.74,0.01093,1.69,0.673,G5V,91.49130832570906,298.40439158279963,4.933100809748515,5695.66890622678,0.9263170889337914,0.9904793876903423,0.0
8.07,0.0033399999999999997,0.96,0.955,G8III,299.40119760479047,976.5149700598803,0.6887323340578231,4853.4453144401205,46.185650667087025,9.631819314081556,1.0
8.54,0.01739,1.17,0.654,G3V,57.50431282346176,187.55376653248993,4.741497910013562,5763.846987374812,1.1050981095866013,1.0564053861574991,0.0
8.99,0.00272,1.12,0.121,B9.5/A0V,367.6470588235294,1199.1029411764705,1.162844520170994,8829.580562800174,29.844354630986405,2.339408286924438,0.0
8.52,0.0024,0.87,0.126,A1:V,416.6666666666667,1358.9833333333333,0.4210562085580296,8783.830661819007,59.09864404531269,3.3264111209470903,0.0
10.31,0.02736,1.79,1.26,K7V:,36.54970760233918,119.20906432748538,7.495580465240394,4194.273288699762,0.087451610921319,0.5612101702482665,0.0
5.44,0.00367,0.96,1.43,K5III,272.47956403269757,888.708446866485,-1.7366696787395535,3901.9253220718683,431.1891969806832,45.53350732912544,1.0
8.46,0.032100000000000004,0.77,0.896,K2V,31.15264797507788,101.60623052959501,5.992525162024362,5007.162704066289,0.34913222421729384,0.7868041377814009,0.0
8.38,0.00367,1.16,1.063,K1IIICN...,272.47956403269757,888.708446866485,1.203330321260447,4596.395737430539,28.751987535850525,8.47333124214449,1.0
7.45,0.0009699999999999999,0.93,1.556,MIIIvar,1030.9278350515465,3362.4329896907216,-2.6161413286687756,3711.1751137419865,969.2962475883835,75.46758390254624,1.0
4.8,0.00455,0.53,0.1,A5IIIn,219.78021978021977,716.8263736263735,-1.9099430167144371,9027.638443017657,505.7981152280636,9.21287892738046,1.0
9.48,0.023289999999999998,1.64,0.873,K1/K2V,42.93688278231001,140.04121940747103,6.3158474426734035,5069.9209153338825,0.25921553340456543,0.661276693892774,0.0
7.09,0.00092,0.65,1.141,G5III,1086.9565217391305,3545.173913043478,-3.091060863272224,4427.850530358822,1501.1508804448756,65.97529540642239,1.0
10.18,0.00159,1.24,1.306,M6,628.9308176100628,2051.295597484276,1.1869856216022558,4110.73937362365,29.18809501717108,10.673775524143414,0.0
7.08,0.00117,0.64,0.5,B0.5Ib,854.7008547008546,2787.658119658119,-2.579070691269191,6388.888888888889,936.7598675257653,25.033325291501928,1.0
8.67,0.027329999999999997,1.21,0.732,G8V,36.589828027808274,119.33991950237835,5.853198158463303,5494.522859843559,0.39693622639642717,0.6967155026190923,0.0
8.42,0.0017900000000000001,1.24,1.54,M1III,558.6592178770949,1822.1005586592175,-0.3157348451005344,3734.317308948611,116.49141967969813,25.839232442102986,1.0
7.61,0.00181,0.84,2.86,C5II,552.4861878453039,1801.9668508287293,-1.101607125654076,2476.9235272216383,240.23863425875203,84.34343872783293,1.0
9.2,0.005030000000000001,2.08,1.029,G8III:,198.80715705765405,648.4214711729621,2.707839925279636,4674.17173297854,7.192237661940821,4.098054790573503,1.0
5.81,0.00549,0.49,1.476,K5III,182.14936247723134,594.0910746812386,-0.49213827774954044,3829.9659551621517,137.04251213173197,26.643599912065586,1.0
6.47,0.00726,0.94,1.249,K2III,137.7410468319559,449.2506887052341,0.7746831035004682,4214.777861916206,42.67040437879512,12.276344688161414,1.0
7.1,0.0005600000000000001,0.64,-0.086,B0.5III,1785.7142857142856,5824.214285714284,-4.159059864968997,11342.623636561362,4014.430522302825,16.441445768837745,1.0
6.9,0.01768,0.87,0.458,F5V,56.56108597285068,184.47737556561083,3.137411303385272,6585.720711955403,4.842119224998614,1.6938158638157899,0.0
3.8,0.0024100000000000002,0.57,1.27,K2II+...,414.93775933609953,1353.3443983402487,-4.2899147871256575,4175.813009112693,4528.620361039551,128.84155169471273,1.0
8.14,0.0083,1.0,0.538,F7V,120.48192771084337,392.95903614457825,2.7353904618803693,6221.418717992989,7.012030803306325,2.2840106237895155,0.0
9.24,0.00529,1.39,0.449,F3/F5V,189.0359168241966,616.5519848771266,2.857278360175929,6629.621640797307,6.267417933189777,1.901612029294854,0.0
6.66,0.00751,1.09,0.792,K1/K2III+..,133.15579227696404,434.2956058588548,1.0381996850208424,5304.907684031342,33.47496456737297,6.863718705335047,1.0
8.35,0.00237,1.09,1.498,K3III,421.94092827004215,1376.1856540084386,0.22374173005052,3796.5172000135285,70.8766705039251,19.50006169726856,1.0
6.13,0.00442,0.52,1.489,K4III,226.2443438914027,737.9095022624433,-0.6428886532545404,3810.127093825076,157.45463927544012,28.857179469696064,1.0
8.44,0.012240000000000001,0.71,0.564,G0V+...,81.69934640522875,266.46732026143786,3.8789070890477113,6112.1738840087655,2.445891368222648,1.3975979514664532,0.0
8.62,0.00254,1.09,0.546,F6V,393.70078740157476,1284.07874015748,0.6441685830996899,6187.359245659021,48.120769857529226,6.049377595711849,0.0
9.5,0.02124,1.61,0.906,K0V,47.08097928436912,153.55743879472695,6.1357725620471575,4980.386823978706,0.3059785450387828,0.7445166450028178,0.0
11.3,0.03754,2.56,1.365,M0V:,26.63825253063399,86.88225892381459,9.17247134142664,4008.5492882262834,0.018664289555501482,0.28384833483147326,0.0
7.97,0.16116999999999998,1.08,1.431,M0V,6.20462865297512,20.23676862939753,9.00642102956099,3900.331057511479,0.021748614140630975,0.3236442731788748,0.0
8.35,0.00368,2.58,0.125,A2V,271.7391304347826,886.2934782608695,1.1792390933675883,8792.938663068533,29.3970913983856,2.3412035233420445,0.0
7.09,0.00691,0.61,0.179,A7III,144.7178002894356,472.0057887120115,1.2873902368709924,8329.173536142674,26.60994060933401,2.482408253169824,1.0
8.15,0.0024100000000000002,0.64,1.752,M...,414.93775933609953,1353.3443983402487,0.060085212874342986,3450.0356354985342,82.40734359302317,25.461903660076878,0.0
8.46,0.01323,1.46,0.566,G1V,75.58578987150416,246.52758881330308,4.067799220937506,6103.941117972312,2.0553240856761326,1.284619646856741,0.0
8.28,0.00763,1.26,0.852,G8V,131.06159895150722,427.46526867627784,2.6926226897744012,5128.697833958958,7.293750851493522,3.4278066093501596,0.0
9.08,0.00523,1.24,1.542,K3/K4III,191.20458891013382,623.625239005736,2.672508444336371,3731.408155520937,7.430133590720624,6.535937240120533,1.0
9.05,0.00028000000000000003,1.42,1.21,K2IIICN...,3571.428571428571,11648.428571428569,-3.714209843288902,4289.198896803435,2664.918534252598,93.67952337270265,1.0
6.47,0.00323,0.58,-0.014,A0V,309.59752321981426,1009.7708978328174,-0.9839873883444854,10303.295733126492,215.57329274082753,4.6174289526014975,0.0
9.82,0.00936,7.08,0.673,G5/G6V,106.83760683760683,348.4572649572649,4.676379243690528,5695.66890622678,1.1734059944646151,1.1147815062017894,0.0
7.13,0.00529,0.86,1.109,K0III,189.0359168241966,616.5519848771266,0.7472783601759287,4495.401645720815,43.76114290847477,10.928546450110007,1.0
8.01,0.015189999999999999,1.32,0.68,G4V,65.83278472679395,214.71757735352205,3.917788869313931,5670.983533865833,2.3598502914906745,1.5947056340932386,0.0
8.79,0.00378,1.73,1.183,K1III,264.55026455026456,862.8465608465608,1.6774589991861273,4342.35614016503,18.578746129556407,7.631543715739221,1.0
8.81,0.00229,1.44,0.973,G8III,436.6812227074236,1424.2620087336245,0.6091774116994397,4808.5134012449425,49.69686981558124,10.17883164148602,1.0
9.02,0.00796,1.29,0.481,F3V,125.62814070351759,409.7437185929648,3.524565338688344,6476.334733465545,3.389798354414244,1.4654919337990027,0.0
10.19,0.0073,1.9,0.428,F3/F5V:,136.986301369863,446.7890410958904,4.506614300602279,6734.567563530769,1.3720005319636284,0.8622094655953254,0.0
7.56,0.01611,0.65,0.536,F6V,62.07324643078833,202.45561762880197,3.59547770209609,6229.996835452296,3.175476617393387,1.5327943203086618,0.0
9.37,0.01354,1.24,0.758,G6V,73.85524372230428,240.88330871491874,5.028093321745627,5410.609470867338,0.8487165505592462,1.0506160567117815,0.0
7.29,0.00022,0.68,0.111,B2III,4545.454545454545,14825.272727272724,-5.997886595888969,8922.681607776542,21835.07250441444,61.96430770824999,1.0
4.94,0.02124,0.78,0.072,A2V,47.08097928436912,153.55743879472695,1.5757725620471579,9307.596790463182,20.40285650659955,1.740706055993232,0.0
7.12,0.00242,0.69,-0.126,B0.5V,413.22314049586777,1347.7520661157023,-0.9609231700978436,12029.429372005461,211.04218179163146,3.351580506162915,0.0
5.65,0.0035600000000000002,0.7,1.497,K4III,280.8988764044944,916.1685393258426,-1.5927500101356227,3798.0244170317396,377.65914367081,44.97690553761883,1.0
9.62,0.0025499999999999997,1.48,1.385,M,392.15686274509807,1279.043137254902,1.6527009021697747,3975.100232179406,19.007265412449236,9.211253336577363,0.0
8.71,0.00011999999999999999,1.45,1.13,K1III,8333.333333333334,27179.666666666668,-5.894093769761875,4450.829467005808,19844.378773437125,237.40612512546454,1.0
8.71,0.00327,0.83,-0.028,B9V,305.81039755351685,997.4189602446484,1.282738763301431,10488.495365910292,26.724186547848994,1.5688482623861695,0.0
6.74,0.0011799999999999998,0.81,1.738,M3S,847.4576271186442,2764.0338983050847,-2.900589963469372,3467.422061999703,1259.6096680851476,98.55068594630531,0.0
7.53,0.00202,0.71,0.554,B0Ia,495.049504950495,1614.6336633663364,-0.9432431527668799,6153.69897221909,207.63342175781662,12.70372870249292,1.0
9.3,0.00904,1.48,0.468,F3/F5V,110.61946902654869,360.7920353982301,4.0808421523768175,6537.6738922951345,2.030781222391092,1.113115261716412,0.0
10.19,0.049030000000000004,1.74,1.351,K7V,20.395676116663267,66.52172139506425,8.642309466230891,4032.315245480695,0.03041418711597348,0.3580834310538939,0.0
4.93,0.02437,0.55,0.151,A2V,41.03405826836274,133.83504308576119,1.8642776459236208,8562.713180106612,15.641879706392418,1.8008467311689982,0.0
8.62,0.01044,1.19,0.539,F6V,95.78544061302682,312.40996168582376,3.713502493331216,6217.139198296417,2.848387050366588,1.4577175893565246,0.0
8.29,0.00422,0.64,0.155,A5V,236.96682464454977,772.8815165876778,1.416562254808369,8528.468179819454,23.62517847669887,2.231005069943631,0.0
8.99,0.0054800000000000005,1.22,1.044,K1III,182.4817518248175,595.1751824817518,2.683902792421846,4639.519506270948,7.352565177349948,4.205605253672608,1.0
6.57,0.00098,0.61,1.315,G8III,1020.4081632653061,3328.122448979592,-3.473869621537526,4094.8006135221667,2135.737379035367,92.01602748023761,1.0
8.14,0.00395,0.95,0.98,G5V,253.1645569620253,825.7113924050632,1.1229854781323017,4791.27622506509,30.960346229115355,8.091994159246896,0.0
7.64,0.00261,0.99,1.662,K5III,383.1417624521073,1249.639846743295,-0.2767974633085961,3565.0626466982408,112.3877522219663,27.847116773061583,1.0
8.98,0.00298,1.32,0.966,G8III,335.5704697986577,1094.48322147651,1.3510813203812768,4825.882104517954,25.093860065653605,7.181007743105615,1.0
8.34,0.00121,1.05,0.868,G5III,826.4462809917355,2695.5041322314046,-1.24607314841775,5083.7854677382375,274.4285300518681,21.399088459101776,1.0
11.51,0.00043,2.54,1.986,M1,2325.5813953488373,7585.023255813953,-0.32265772210206656,3183.940879287763,117.23656597186007,35.657971166822364,0.0
